ID	length	Ser	Thr
XP_716038.2	718	62	42
XP_716039.2	335	28	18
XP_716040.1	436	31	18
XP_716041.1	112	10	2
XP_716042.1	241	12	11
XP_716044.2	368	28	23
XP_716048.2	1399	170	60
XP_716049.2	675	47	34
XP_716050.1	682	66	66
XP_716051.1	280	27	11
XP_716052.1	105	12	11
XP_716053.2	454	57	38
XP_716054.2	287	20	19
XP_716055.1	500	27	23
XP_716056.2	1303	132	72
XP_716057.2	466	27	29
XP_716059.2	1208	69	76
XP_716060.2	103	12	12
XP_716062.2	378	21	22
XP_716063.1	469	25	40
XP_716065.2	1568	372	192
XP_716066.1	1056	68	50
XP_716067.1	1343	116	64
XP_716068.1	751	69	36
XP_716069.1	332	25	16
XP_716070.1	234	18	14
XP_716071.1	686	73	38
XP_716074.1	215	16	9
XP_716075.1	1034	99	63
XP_716076.1	350	26	18
XP_716077.1	733	58	63
XP_716078.1	272	20	17
XP_716079.2	1366	308	217
XP_716082.1	196	11	10
XP_716084.1	180	15	8
XP_716085.2	263	34	23
XP_716086.2	202	12	14
XP_716087.1	390	50	26
XP_716088.1	261	11	16
XP_716089.2	355	28	16
XP_716090.1	340	27	24
XP_716091.1	404	33	31
XP_716094.1	1096	124	102
XP_716095.1	361	25	18
XP_716097.1	612	75	49
XP_716098.1	307	18	22
XP_716099.1	1021	61	46
XP_716101.1	1323	140	87
XP_716102.1	308	30	26
XP_716103.1	298	31	11
XP_716104.1	255	21	10
XP_716105.1	341	22	24
XP_716106.1	495	62	22
XP_716107.1	225	14	11
XP_716108.1	541	40	28
XP_716109.1	444	31	23
XP_716110.1	573	63	36
XP_716111.1	363	51	29
XP_716112.1	1323	147	81
XP_716113.2	736	86	39
XP_716114.1	273	44	20
XP_716115.1	519	41	31
XP_716116.1	359	36	22
XP_716117.1	354	31	16
XP_716118.1	294	27	10
XP_716119.1	121	20	11
XP_716120.1	613	54	35
XP_716206.1	372	37	27
XP_716207.1	252	24	18
XP_716208.1	613	42	48
XP_716210.1	467	31	16
XP_716211.2	424	32	29
XP_716213.2	907	88	44
XP_716214.1	376	36	22
XP_716215.1	119	5	12
XP_716216.1	580	52	36
XP_716217.1	367	28	18
XP_716218.1	265	18	13
XP_716219.1	152	18	6
XP_716222.2	1490	120	91
XP_716225.1	777	48	49
XP_716227.2	899	57	33
XP_716230.1	100	18	6
XP_716231.2	306	25	16
XP_716232.1	345	33	27
XP_716233.2	417	36	28
XP_716236.1	1386	136	85
XP_716238.1	385	35	16
XP_716239.2	300	29	21
XP_716240.1	221	22	17
XP_716241.1	399	41	26
XP_716242.1	414	38	11
XP_716243.1	485	43	25
XP_716245.1	122	5	8
XP_716246.1	450	36	32
XP_716247.1	539	40	31
XP_716250.1	890	84	62
XP_716252.1	617	62	28
XP_716253.1	640	97	49
XP_716254.1	465	68	37
XP_716255.1	842	74	38
XP_716256.1	420	40	19
XP_716258.1	456	52	112
XP_716260.1	835	95	44
XP_716261.1	342	34	19
XP_716262.1	219	14	12
XP_716263.1	1245	81	63
XP_716269.1	266	22	19
XP_716270.1	766	76	45
XP_716272.1	332	26	13
XP_716273.1	132	6	6
XP_716274.1	354	33	18
XP_716275.1	582	40	23
XP_716276.1	587	49	28
XP_716278.2	714	67	45
XP_716279.1	2416	159	132
XP_716280.1	267	20	19
XP_716281.1	715	78	43
XP_716282.1	305	20	13
XP_716284.1	179	7	13
XP_716285.1	717	62	26
XP_716286.1	619	49	32
XP_716287.1	226	24	12
XP_716288.2	2643	223	158
XP_716289.1	285	25	28
XP_716290.2	983	114	67
XP_716293.2	947	101	68
XP_716294.1	125	19	8
XP_716295.1	424	27	26
XP_716296.1	165	18	14
XP_716297.2	207	10	13
XP_716298.1	1004	73	44
XP_716299.1	336	23	34
XP_716300.1	411	53	32
XP_716301.1	292	20	11
XP_716303.2	669	70	48
XP_716304.1	232	23	11
XP_716306.2	213	16	20
XP_716307.1	605	50	43
XP_716308.2	470	30	34
XP_716310.2	1001	131	75
XP_716311.2	481	46	34
XP_716312.2	520	38	36
XP_716313.1	971	73	56
XP_716314.1	722	77	40
XP_716315.1	388	31	26
XP_716316.1	426	52	18
XP_716317.1	169	22	8
XP_716319.1	162	13	4
XP_716320.1	799	87	40
XP_716322.1	732	80	45
XP_716323.1	126	9	10
XP_716324.2	667	55	36
XP_716325.1	451	42	29
XP_716326.1	530	51	31
XP_716327.2	626	51	39
XP_716328.2	239	23	15
XP_716329.1	952	76	48
XP_716331.1	143	20	11
XP_716332.1	463	42	22
XP_716334.1	904	125	53
XP_716335.1	459	38	34
XP_716336.1	161	20	33
XP_716337.1	170	13	13
XP_716338.1	463	63	61
XP_716339.1	340	29	30
XP_716340.1	581	46	42
XP_716343.2	1021	104	41
XP_716344.1	407	35	27
XP_716345.1	415	36	20
XP_716346.1	407	61	37
XP_716347.1	342	29	23
XP_716348.1	140	9	6
XP_716349.1	553	40	31
XP_716350.2	1220	93	85
XP_716351.2	480	54	30
XP_716414.1	299	26	8
XP_716416.1	511	36	29
XP_716417.1	371	44	20
XP_716418.1	122	9	3
XP_716419.1	258	9	12
XP_716420.1	365	29	10
XP_716421.1	400	25	25
XP_716423.1	440	23	19
XP_716425.1	167	10	9
XP_716426.1	335	27	24
XP_716428.1	690	75	35
XP_716430.2	520	60	35
XP_716431.1	350	28	24
XP_716432.1	383	24	20
XP_716433.1	1009	78	63
XP_716434.1	274	16	22
XP_716437.1	245	16	10
XP_716438.1	492	34	31
XP_716439.1	427	34	19
XP_716440.1	349	31	22
XP_716441.1	285	12	16
XP_716444.1	788	70	37
XP_716445.1	194	8	12
XP_716446.1	451	39	30
XP_716447.1	481	56	30
XP_716448.1	265	26	13
XP_716450.1	301	19	24
XP_716451.2	482	37	27
XP_716453.1	501	43	27
XP_716454.1	426	36	23
XP_716455.1	606	70	33
XP_716456.1	147	9	5
XP_716457.1	489	36	31
XP_716458.1	339	14	17
XP_716459.1	301	20	18
XP_716460.1	579	45	25
XP_716461.1	191	12	13
XP_716462.1	901	72	57
XP_716463.1	167	12	5
XP_716464.1	237	14	16
XP_716465.1	528	37	29
XP_716466.1	1195	76	60
XP_716470.1	604	51	35
XP_716471.1	704	129	72
XP_716476.2	1370	133	78
XP_716477.1	458	45	27
XP_716478.1	835	59	66
XP_716479.1	334	29	15
XP_716535.2	197	22	26
XP_716536.1	364	25	21
XP_716539.2	1045	82	79
XP_716540.2	371	47	25
XP_716541.2	541	36	17
XP_716542.2	512	96	35
XP_716543.2	544	44	31
XP_716544.1	321	26	23
XP_716545.2	523	36	33
XP_716547.1	328	26	29
XP_716548.2	2735	258	140
XP_716552.2	942	75	50
XP_716554.2	1043	143	66
XP_716555.2	153	13	6
XP_716556.1	318	21	21
XP_716557.2	279	21	18
XP_716558.1	328	31	12
XP_716559.2	744	68	38
XP_716560.2	687	53	39
XP_716561.2	659	91	43
XP_716562.2	762	55	45
XP_716563.2	971	106	54
XP_716566.2	237	59	28
XP_716567.2	1443	161	79
XP_716568.1	233	13	14
XP_716569.2	449	21	24
XP_716571.2	760	75	62
XP_716572.2	738	56	54
XP_716573.2	1264	106	63
XP_716574.2	122	6	12
XP_716575.1	461	31	28
XP_716576.2	113	16	7
XP_716578.2	727	46	44
XP_716580.2	412	32	19
XP_716581.1	130	9	7
XP_716582.2	563	44	19
XP_716583.1	688	106	67
XP_716584.1	168	16	6
XP_716585.2	392	56	47
XP_716588.1	243	15	12
XP_716590.1	751	83	36
XP_716591.1	191	12	3
XP_716594.1	972	95	62
XP_716595.1	427	37	20
XP_716596.1	434	29	33
XP_716597.1	110	7	18
XP_716598.2	348	22	19
XP_716599.1	507	44	21
XP_716600.1	731	105	40
XP_716602.1	472	34	22
XP_716603.2	737	75	45
XP_716604.1	740	85	40
XP_716605.1	536	32	30
XP_716606.1	572	39	40
XP_716607.1	353	28	17
XP_716608.1	804	91	46
XP_716609.1	510	28	18
XP_716610.1	419	33	27
XP_716611.1	331	43	17
XP_716612.1	1102	105	65
XP_716613.1	1108	112	59
XP_716615.1	1016	77	68
XP_716616.1	204	13	10
XP_716617.1	762	62	57
XP_716618.1	906	97	46
XP_716619.1	538	57	49
XP_716620.1	754	54	44
XP_716621.1	838	115	59
XP_716622.1	624	61	46
XP_716624.1	368	23	19
XP_716625.1	640	33	29
XP_716626.1	501	80	28
XP_716627.1	291	34	10
XP_716628.1	547	31	30
XP_716629.1	545	64	27
XP_716630.2	1630	138	88
XP_716632.1	385	24	20
XP_716633.1	672	65	27
XP_716634.1	592	78	50
XP_716635.1	599	45	36
XP_716637.1	401	41	23
XP_716638.1	1089	134	64
XP_716639.2	261	11	16
XP_716701.2	249	13	14
XP_716702.2	240	12	20
XP_716703.2	574	44	28
XP_716704.1	209	19	8
XP_716705.1	510	47	33
XP_716709.2	764	62	51
XP_716710.1	327	30	16
XP_716711.1	218	18	14
XP_716714.2	493	48	20
XP_716716.1	467	40	26
XP_716717.2	378	34	29
XP_716719.2	841	163	65
XP_716720.1	295	24	15
XP_716721.1	597	45	54
XP_716722.1	102	8	14
XP_716723.1	270	18	15
XP_716724.1	812	106	43
XP_716726.2	734	51	31
XP_716727.2	361	20	21
XP_716728.1	630	46	34
XP_716730.2	2568	226	157
XP_716731.2	455	46	20
XP_716732.2	599	45	38
XP_716735.1	493	44	34
XP_716736.2	974	91	83
XP_716737.1	344	22	21
XP_716738.2	1229	86	90
XP_716739.1	546	45	25
XP_716740.1	406	24	19
XP_716741.2	988	76	67
XP_716742.2	147	19	20
XP_716743.1	181	7	17
XP_716744.2	542	59	30
XP_716745.2	384	19	12
XP_716746.2	317	19	33
XP_716747.2	276	22	18
XP_716748.1	263	21	16
XP_716749.1	413	25	21
XP_716750.2	403	26	19
XP_716751.1	676	60	35
XP_716752.2	395	23	15
XP_716753.1	204	16	8
XP_716754.1	481	40	37
XP_716755.2	113	15	7
XP_716756.2	707	67	48
XP_716758.2	3821	266	214
XP_716759.2	451	31	22
XP_716760.1	685	81	53
XP_716761.1	528	37	32
XP_716762.2	357	25	20
XP_716764.2	508	44	21
XP_716765.2	699	57	56
XP_716766.1	203	16	12
XP_716767.2	620	71	62
XP_716768.2	435	32	22
XP_716769.1	301	19	13
XP_716770.1	694	49	22
XP_716771.2	1716	141	100
XP_716774.2	353	51	32
XP_716775.1	774	63	42
XP_716777.1	481	42	53
XP_716778.1	1019	84	54
XP_716779.1	1237	118	62
XP_716780.1	301	14	22
XP_716781.1	622	51	47
XP_716782.1	620	26	43
XP_716784.1	235	21	11
XP_716785.1	200	14	9
XP_716786.1	119	7	11
XP_716788.1	811	102	41
XP_716790.1	162	20	5
XP_716791.1	788	82	43
XP_716792.1	439	24	28
XP_716793.1	325	33	21
XP_716794.1	2967	303	160
XP_716800.1	177	22	14
XP_716802.1	1368	123	64
XP_716804.1	339	10	22
XP_716805.1	320	21	18
XP_716806.1	131	13	18
XP_716807.1	404	31	21
XP_716808.1	207	18	15
XP_716809.1	559	59	40
XP_716810.1	286	29	15
XP_716812.1	871	68	49
XP_716814.1	681	59	40
XP_716816.2	709	49	29
XP_716817.1	2037	147	118
XP_716818.2	735	58	40
XP_716948.2	571	84	39
XP_716951.2	397	55	36
XP_716952.1	228	15	6
XP_716953.2	559	20	30
XP_716954.2	720	61	54
XP_716955.1	126	19	6
XP_716956.2	1105	116	61
XP_716957.2	385	24	22
XP_716959.2	228	17	10
XP_716961.2	757	53	35
XP_716962.2	745	62	33
XP_716963.2	695	61	39
XP_716964.2	723	69	44
XP_716965.1	192	15	13
XP_716966.2	400	22	12
XP_716967.1	226	49	25
XP_716968.1	415	18	32
XP_716974.2	1690	167	92
XP_716977.2	761	66	40
XP_716978.1	200	17	18
XP_716979.1	203	12	12
XP_716980.1	172	18	11
XP_716981.1	344	29	22
XP_716982.2	861	70	41
XP_716983.2	160	16	20
XP_716984.2	1319	173	70
XP_716985.2	1120	84	52
XP_716986.1	584	43	32
XP_716987.2	375	21	29
XP_716988.1	506	46	26
XP_716989.1	767	58	41
XP_716990.1	434	37	13
XP_716991.2	573	42	35
XP_716992.1	971	67	57
XP_716993.1	877	62	49
XP_716995.2	453	37	27
XP_716996.2	165	12	9
XP_716997.2	1139	57	67
XP_716999.2	644	50	30
XP_717000.1	517	35	25
XP_717001.1	463	34	26
XP_717002.1	243	16	18
XP_717003.2	1081	81	82
XP_717004.2	1038	63	63
XP_717006.2	492	28	23
XP_717009.1	1026	91	72
XP_717094.2	447	39	26
XP_717095.2	320	19	22
XP_717096.2	933	151	72
XP_717097.1	507	49	33
XP_717098.1	379	28	22
XP_717099.2	363	24	23
XP_717100.1	220	25	13
XP_717101.2	631	61	50
XP_717103.2	197	19	12
XP_717104.2	581	34	28
XP_717105.1	352	46	30
XP_717106.1	277	36	33
XP_717108.1	204	26	11
XP_717109.2	138	13	9
XP_717110.1	513	34	30
XP_717111.1	142	21	10
XP_717114.2	842	103	58
XP_717115.1	385	49	29
XP_717119.1	776	75	43
XP_717121.2	970	72	43
XP_717123.1	168	12	11
XP_717124.1	640	47	37
XP_717125.1	252	22	14
XP_717126.1	342	22	23
XP_717128.1	428	28	13
XP_717129.1	269	39	23
XP_717136.2	2415	186	106
XP_717137.1	203	27	12
XP_717138.1	1189	119	74
XP_717140.1	175	15	7
XP_717141.1	261	34	19
XP_717142.1	114	12	16
XP_717143.2	548	46	22
XP_717144.1	262	9	15
XP_717145.1	562	41	40
XP_717146.1	449	58	24
XP_717148.1	339	34	22
XP_717149.1	403	37	23
XP_717153.1	290	25	10
XP_717154.1	154	7	4
XP_717155.1	368	32	27
XP_717156.1	324	29	24
XP_717159.1	916	86	34
XP_717160.1	734	73	37
XP_717161.1	688	62	38
XP_717162.1	111	5	6
XP_717164.1	537	57	39
XP_717165.1	219	23	12
XP_717166.1	303	22	19
XP_717168.2	1210	92	66
XP_717169.1	796	47	53
XP_717170.1	537	38	37
XP_717171.1	361	10	14
XP_717172.2	389	23	17
XP_717173.2	1747	185	94
XP_717174.1	687	87	46
XP_717176.2	455	35	31
XP_717177.2	673	52	41
XP_717179.1	416	32	21
XP_717180.2	1483	147	84
XP_717182.2	123	10	8
XP_717184.2	519	56	46
XP_717185.2	432	49	36
XP_717186.2	466	66	26
XP_717187.1	553	45	41
XP_717188.2	148	8	4
XP_717190.1	278	22	19
XP_717192.1	372	16	21
XP_717193.2	247	25	11
XP_717194.1	155	19	5
XP_717196.2	315	27	20
XP_717197.2	785	58	38
XP_717198.2	391	41	22
XP_717199.2	618	56	37
XP_717200.1	513	40	23
XP_717201.1	611	52	30
XP_717202.1	258	19	17
XP_717203.2	325	23	17
XP_717204.2	366	42	56
XP_717206.2	848	77	48
XP_717207.1	832	73	47
XP_717208.1	589	41	29
XP_717209.1	255	24	12
XP_717211.2	499	40	24
XP_717214.1	738	69	62
XP_717215.2	323	20	16
XP_717216.1	564	59	23
XP_717217.1	540	42	32
XP_717218.2	500	45	37
XP_717220.1	949	93	51
XP_717222.2	239	20	15
XP_717223.1	278	24	12
XP_717224.1	121	13	10
XP_717225.2	516	36	25
XP_717226.1	395	38	22
XP_717227.1	378	17	19
XP_717228.2	1645	226	92
XP_717229.2	281	22	15
XP_717230.2	282	28	25
XP_717231.1	336	35	19
XP_717233.2	548	83	29
XP_717235.1	276	19	15
XP_717237.2	1399	130	81
XP_717240.1	250	15	15
XP_717243.1	453	57	31
XP_717244.1	1408	186	83
XP_717245.2	834	88	49
XP_717247.1	268	15	14
XP_717248.1	205	7	9
XP_717249.1	507	54	34
XP_717250.1	684	52	42
XP_717330.2	941	174	134
XP_717331.2	641	58	28
XP_717333.2	589	79	39
XP_717334.2	750	63	54
XP_717336.2	702	64	32
XP_717337.2	433	48	18
XP_717340.1	261	27	13
XP_717342.2	565	64	33
XP_717343.2	242	30	15
XP_717344.1	480	36	25
XP_717345.1	428	18	25
XP_717347.1	338	28	18
XP_717349.2	895	84	44
XP_717350.1	452	28	25
XP_717351.1	617	72	36
XP_717352.1	155	10	13
XP_717353.2	175	13	7
XP_717354.2	673	52	31
XP_717355.1	592	43	25
XP_717356.1	204	13	8
XP_717357.2	581	60	40
XP_717359.2	923	72	58
XP_717360.1	445	56	43
XP_717361.1	461	33	26
XP_717362.2	306	18	9
XP_717363.1	453	35	28
XP_717364.2	618	40	34
XP_717367.1	776	58	35
XP_717368.1	545	60	37
XP_717369.2	393	18	13
XP_717371.1	509	41	33
XP_717373.1	497	79	36
XP_717374.2	242	23	14
XP_717375.1	1042	82	53
XP_717376.1	490	56	23
XP_717378.2	148	11	17
XP_717379.1	561	52	22
XP_717380.1	105	6	4
XP_717381.1	713	47	35
XP_717382.1	195	13	13
XP_717383.1	399	63	40
XP_717385.1	1078	85	65
XP_717387.2	448	41	23
XP_717389.1	159	19	5
XP_717390.1	261	23	17
XP_717391.1	952	66	52
XP_717392.2	795	151	61
XP_717393.2	441	30	21
XP_717395.2	168	32	14
XP_717398.1	111	29	5
XP_717399.2	798	71	46
XP_717400.1	265	26	25
XP_717401.1	304	38	14
XP_717402.1	509	48	29
XP_717403.1	316	24	16
XP_717404.2	373	18	22
XP_717405.1	484	25	24
XP_717406.1	462	37	27
XP_717407.1	141	8	6
XP_717410.1	372	15	15
XP_717411.2	357	28	27
XP_717412.1	207	11	9
XP_717413.1	269	21	17
XP_717414.2	552	47	25
XP_717415.2	500	46	22
XP_717416.2	505	35	34
XP_717417.1	387	23	18
XP_717587.1	309	29	21
XP_717588.1	695	50	40
XP_717589.1	756	99	55
XP_717590.1	386	27	34
XP_717591.2	260	25	15
XP_717592.1	300	30	20
XP_717594.2	479	68	17
XP_717595.1	417	43	23
XP_717596.2	620	66	37
XP_717597.2	772	44	48
XP_717599.2	802	43	43
XP_717601.1	191	14	14
XP_717602.1	404	47	24
XP_717603.2	467	36	27
XP_717604.1	266	11	10
XP_717605.2	232	37	15
XP_717606.2	1223	112	72
XP_717607.2	243	25	34
XP_717608.2	431	77	39
XP_717609.1	763	81	49
XP_717611.2	239	12	15
XP_717612.2	624	51	30
XP_717614.1	126	8	7
XP_717615.1	166	13	7
XP_717616.1	135	12	3
XP_717617.2	1490	102	90
XP_717619.1	1017	56	42
XP_717620.1	368	19	23
XP_717622.2	1091	84	55
XP_717624.2	703	70	36
XP_717626.2	867	84	45
XP_717627.2	326	27	13
XP_717629.1	212	24	13
XP_717630.2	352	24	16
XP_717631.1	741	69	45
XP_717632.2	1318	94	82
XP_717634.1	1056	102	52
XP_717635.2	320	19	15
XP_717637.1	1606	125	101
XP_717638.2	787	71	40
XP_717639.2	754	114	55
XP_717640.1	330	23	27
XP_717642.2	1145	103	62
XP_717643.1	981	97	64
XP_717644.2	662	81	31
XP_717646.1	527	68	31
XP_717648.1	677	55	36
XP_717649.1	348	15	19
XP_717650.2	157	12	7
XP_717653.1	486	20	28
XP_717654.2	628	100	53
XP_717655.2	458	19	33
XP_717657.1	921	58	47
XP_717658.2	187	21	22
XP_717753.2	811	98	56
XP_717754.2	454	28	29
XP_717755.2	247	17	18
XP_717756.2	469	24	24
XP_717757.2	860	80	60
XP_717758.1	783	77	43
XP_717759.2	895	51	58
XP_717760.2	1105	74	66
XP_717762.2	1346	117	64
XP_717763.1	447	41	27
XP_717765.1	147	18	20
XP_717766.1	1219	120	72
XP_717767.1	509	39	28
XP_717768.1	494	45	25
XP_717770.1	1235	98	79
XP_717772.1	242	28	19
XP_717774.1	511	59	66
XP_717775.2	1244	134	273
XP_717778.1	441	43	39
XP_717779.1	436	35	29
XP_717780.1	696	69	33
XP_717781.1	253	14	10
XP_717782.1	486	44	27
XP_717783.1	194	14	8
XP_717784.1	361	30	15
XP_717785.1	389	45	27
XP_717788.1	541	51	36
XP_717789.1	263	18	20
XP_717790.1	477	25	21
XP_717791.1	205	19	15
XP_717792.1	368	28	13
XP_717794.1	209	31	19
XP_717795.1	210	17	9
XP_717796.1	181	16	12
XP_717797.1	857	74	51
XP_717798.2	949	96	58
XP_717800.1	270	32	22
XP_717801.1	675	47	34
XP_717802.1	219	23	6
XP_717803.1	235	28	21
XP_717804.1	207	16	10
XP_717805.1	117	8	3
XP_717808.2	696	68	50
XP_717809.1	254	15	19
XP_717810.1	129	11	8
XP_717811.1	778	57	53
XP_717812.2	441	25	22
XP_717813.2	874	73	45
XP_717814.1	498	52	18
XP_717815.1	456	36	16
XP_717816.1	424	24	26
XP_717817.1	451	46	35
XP_717818.1	165	16	10
XP_717819.1	630	37	35
XP_717821.1	210	17	16
XP_717822.2	364	25	26
XP_717823.1	126	13	11
XP_717825.1	586	31	47
XP_717826.1	115	6	7
XP_717828.1	477	40	19
XP_717830.1	525	38	28
XP_717832.1	178	28	9
XP_717833.1	199	20	3
XP_717834.1	819	59	44
XP_717835.1	208	8	8
XP_717836.1	232	8	14
XP_717837.1	135	7	5
XP_717838.2	169	10	9
XP_717839.1	103	7	6
XP_717840.2	1064	79	55
XP_717845.2	350	11	10
XP_717912.1	1149	73	55
XP_717913.2	998	99	47
XP_717916.2	1022	81	69
XP_717917.2	192	11	19
XP_717918.2	511	57	20
XP_717919.2	731	70	31
XP_717920.1	101	16	7
XP_717921.2	1172	188	98
XP_717922.1	875	92	66
XP_717923.1	521	46	29
XP_717924.1	498	43	35
XP_717925.1	392	17	24
XP_717926.2	280	33	10
XP_717928.1	1711	181	86
XP_717930.1	853	89	48
XP_717931.1	346	27	21
XP_717932.1	1417	156	78
XP_717933.1	244	22	16
XP_717934.1	556	39	24
XP_717935.1	139	7	15
XP_717936.2	848	81	53
XP_717938.1	2167	219	122
XP_717939.1	333	39	24
XP_717940.1	412	33	26
XP_717941.1	602	47	51
XP_717943.1	878	103	54
XP_717944.1	606	68	28
XP_717945.1	126	10	6
XP_717946.1	1373	167	114
XP_717949.1	166	15	5
XP_717950.1	731	90	53
XP_717951.1	175	13	15
XP_717953.1	150	13	9
XP_717954.1	332	30	27
XP_717955.1	556	38	29
XP_717956.1	361	49	24
XP_717957.1	353	25	23
XP_717958.1	167	8	9
XP_717960.2	1640	132	78
XP_717961.1	184	29	10
XP_717962.1	331	31	12
XP_717965.1	131	15	6
XP_717966.1	922	83	52
XP_717968.1	661	34	38
XP_717969.1	1225	181	148
XP_717971.1	478	28	33
XP_717972.1	549	41	29
XP_717973.1	229	21	18
XP_717974.1	107	11	9
XP_717975.1	461	35	27
XP_717976.2	427	33	19
XP_717977.2	459	43	20
XP_718045.1	1600	142	81
XP_718046.1	768	60	35
XP_718047.2	861	55	54
XP_718049.2	1161	161	131
XP_718050.2	621	47	45
XP_718052.2	622	54	36
XP_718053.2	391	33	31
XP_718054.1	417	43	24
XP_718058.2	465	48	26
XP_718060.2	539	29	30
XP_718061.2	663	43	36
XP_718062.2	240	18	15
XP_718064.2	693	75	48
XP_718065.2	229	25	20
XP_718066.2	526	28	38
XP_718067.2	654	54	31
XP_718068.2	513	21	26
XP_718069.2	229	16	18
XP_718072.1	492	52	32
XP_718073.2	396	29	24
XP_718074.2	1347	300	212
XP_718077.1	1260	184	280
XP_718078.2	1890	331	380
XP_718082.1	969	53	52
XP_718083.2	460	42	38
XP_718084.2	205	13	13
XP_718085.2	221	19	12
XP_718086.1	470	29	27
XP_718087.1	268	38	24
XP_718088.2	637	53	52
XP_718089.1	546	32	41
XP_718090.2	616	59	30
XP_718091.2	445	40	27
XP_718093.1	316	20	25
XP_718094.2	571	80	31
XP_718095.2	1495	119	94
XP_718096.1	392	88	53
XP_718097.2	223	35	25
XP_718098.1	260	20	18
XP_718099.1	384	46	25
XP_718100.2	798	76	54
XP_718102.2	283	26	8
XP_718103.2	336	27	21
XP_718105.1	718	69	45
XP_718106.1	529	43	34
XP_718107.2	338	40	16
XP_718108.2	700	54	40
XP_718111.2	977	70	53
XP_718112.1	363	34	20
XP_718113.2	156	14	11
XP_718114.1	339	20	20
XP_718115.1	147	12	8
XP_718116.1	312	33	12
XP_718117.1	151	7	9
XP_718118.2	474	47	28
XP_718119.1	501	41	34
XP_718120.1	102	3	2
XP_718121.1	2254	192	131
XP_718123.1	509	34	39
XP_718124.1	735	74	75
XP_718125.1	700	107	42
XP_718126.1	689	51	32
XP_718127.2	270	19	18
XP_718128.2	738	69	40
XP_718129.1	607	69	32
XP_718130.1	463	35	19
XP_718131.1	640	68	41
XP_718132.1	415	51	18
XP_718133.1	250	47	22
XP_718134.1	349	27	13
XP_718135.2	624	49	34
XP_718137.1	150	17	8
XP_718138.2	427	56	14
XP_718140.2	115	8	8
XP_718141.2	757	76	41
XP_718142.1	327	28	19
XP_718144.1	508	46	28
XP_718145.1	159	14	9
XP_718146.1	288	17	25
XP_718147.1	397	22	29
XP_718148.2	660	41	36
XP_718150.2	551	41	28
XP_718151.2	607	77	33
XP_718152.1	491	45	31
XP_718153.1	346	29	21
XP_718154.2	566	51	25
XP_718155.2	992	100	56
XP_718156.2	431	24	23
XP_718157.1	249	17	15
XP_718158.1	200	16	6
XP_718161.2	717	103	50
XP_718163.1	234	18	14
XP_718164.2	622	39	29
XP_718165.1	616	61	36
XP_718167.1	519	41	31
XP_718168.2	1545	165	97
XP_718170.1	173	13	9
XP_718171.1	176	7	11
XP_718172.1	1234	86	73
XP_718173.2	293	15	10
XP_718175.2	332	19	20
XP_718176.2	227	17	13
XP_718178.1	460	33	22
XP_718179.2	1598	162	62
XP_718180.1	170	14	20
XP_718181.1	323	18	22
XP_718182.2	1066	79	78
XP_718183.1	667	107	57
XP_718185.1	548	47	29
XP_718186.1	293	26	8
XP_718187.1	196	21	9
XP_718188.1	320	16	19
XP_718190.2	977	80	57
XP_718192.1	242	14	13
XP_718193.1	376	25	23
XP_718195.1	428	48	23
XP_718196.1	662	71	51
XP_718197.1	205	16	11
XP_718199.1	321	19	13
XP_718201.2	575	46	24
XP_718202.1	861	104	80
XP_718205.2	113	11	3
XP_718206.2	583	49	20
XP_718207.1	111	7	6
XP_718208.2	805	63	57
XP_718209.2	414	33	20
XP_718210.1	248	27	8
XP_718212.1	198	14	15
XP_718213.2	600	97	43
XP_718215.2	986	100	41
XP_718218.2	371	40	20
XP_718219.1	767	50	40
XP_718220.2	654	49	40
XP_718221.1	355	44	18
XP_718222.1	218	18	11
XP_718224.1	275	15	15
XP_718225.2	482	55	27
XP_718226.1	768	77	61
XP_718229.2	1097	49	63
XP_718230.2	915	83	44
XP_718231.1	287	37	20
XP_718232.2	1032	90	46
XP_718234.1	236	13	6
XP_718236.1	139	6	7
XP_718237.1	210	17	11
XP_718239.2	592	32	40
XP_718240.2	906	81	47
XP_718241.2	319	33	14
XP_718245.2	803	79	52
XP_718246.2	331	11	19
XP_718247.2	331	26	18
XP_718248.2	1018	95	48
XP_718253.2	498	50	34
XP_718255.2	212	15	16
XP_718256.1	433	28	18
XP_718258.2	374	25	29
XP_718259.2	299	30	21
XP_718262.1	468	44	21
XP_718264.1	284	24	19
XP_718265.2	785	60	38
XP_718266.2	564	46	34
XP_718267.2	783	54	51
XP_718269.1	498	33	32
XP_718270.2	690	70	38
XP_718271.1	833	59	44
XP_718272.2	307	15	20
XP_718273.2	336	18	13
XP_718274.1	520	49	35
XP_718276.2	880	74	49
XP_718277.1	250	18	18
XP_718280.1	685	71	46
XP_718281.2	1512	147	108
XP_718283.1	409	34	27
XP_718452.1	451	44	19
XP_718453.2	241	17	15
XP_718456.1	209	23	12
XP_718457.1	598	51	40
XP_718458.1	701	45	31
XP_718459.2	882	92	69
XP_718460.1	346	27	24
XP_718461.1	180	14	5
XP_718462.2	144	18	14
XP_718464.2	849	70	51
XP_718465.1	234	12	9
XP_718466.2	677	83	49
XP_718467.1	310	25	13
XP_718468.2	548	55	22
XP_718469.1	356	25	21
XP_718470.1	696	66	52
XP_718472.1	590	57	116
XP_718473.2	463	60	38
XP_718474.1	415	40	33
XP_718476.1	1006	67	79
XP_718477.2	1131	120	78
