ID	length	Ser	Thr
NP_012581.3	157	13	10
NP_012582.1	109	4	8
NP_012583.1	530	54	28
NP_012584.3	235	15	9
NP_012585.1	501	45	35
NP_012586.1	565	53	32
NP_012587.3	574	60	37
NP_012588.1	497	46	33
NP_012589.1	164	12	6
NP_012590.3	236	22	9
NP_012591.1	216	11	13
NP_012592.1	147	10	1
NP_012593.3	818	94	56
NP_012594.1	351	33	21
NP_012595.1	935	86	41
NP_012596.3	457	38	25
NP_012597.1	125	12	10
NP_012598.1	562	38	24
NP_012599.3	449	40	28
NP_012600.1	2470	186	128
NP_012601.1	141	11	7
NP_012602.3	353	27	22
NP_012603.1	197	9	11
NP_012604.1	325	17	13
NP_012606.3	385	34	20
NP_012607.1	206	14	11
NP_012608.1	218	12	20
NP_012609.3	396	25	20
NP_012610.1	415	34	27
NP_012611.1	311	28	20
NP_012612.3	453	34	27
NP_012613.1	109	7	5
NP_012614.1	394	50	21
NP_012615.3	113	16	5
NP_012616.1	309	28	17
NP_012617.1	423	29	16
NP_012618.3	105	8	6
NP_012619.1	110	11	7
NP_012621.1	292	17	16
NP_012622.3	954	95	55
NP_012623.1	1151	73	71
NP_012624.1	1091	140	74
NP_012625.5	1447	148	85
NP_012626.1	327	40	20
NP_012627.1	360	47	25
NP_012628.3	92	6	9
NP_012629.1	322	17	21
NP_012630.1	282	13	11
NP_012631.3	172	15	7
NP_012632.2	656	59	38
NP_012633.1	236	23	14
NP_012634.3	327	25	23
NP_012635.1	266	24	11
NP_012636.1	202	22	14
NP_012637.4	578	38	31
NP_012638.1	154	11	10
NP_012639.1	340	22	19
NP_012640.4	725	84	41
NP_012641.2	328	19	14
NP_012642.1	123	14	14
NP_012643.3	1118	83	62
NP_012644.1	688	58	35
NP_012645.1	283	19	17
NP_012646.3	201	12	5
NP_012647.1	247	19	14
NP_012649.3	169	22	16
NP_012650.1	279	25	19
NP_012651.1	453	39	28
NP_012652.3	203	10	11
NP_012653.1	728	51	42
NP_012654.1	116	7	12
NP_012655.3	511	28	37
NP_012656.1	497	34	37
NP_012657.1	225	9	16
NP_012658.3	448	33	28
NP_012659.1	408	49	27
NP_012660.1	811	80	38
NP_012661.3	1380	154	85
NP_012663.2	339	14	20
NP_012664.1	639	51	39
NP_012665.3	549	49	34
NP_012666.2	1048	76	59
NP_012667.1	209	10	10
NP_012668.3	707	72	38
NP_012669.1	239	20	14
NP_012670.3	421	34	29
NP_012672.1	1584	152	88
NP_012673.3	359	34	25
NP_012674.1	1648	148	76
NP_012675.1	347	36	22
NP_012676.3	342	20	16
NP_012677.1	762	56	40
NP_012678.1	269	20	20
NP_012679.3	261	8	14
NP_012681.1	358	31	18
NP_012682.1	376	18	32
NP_012683.4	404	28	20
NP_012684.4	298	61	41
NP_012685.1	1161	261	312
NP_012686.3	543	45	28
NP_012687.3	361	51	36
NP_012688.1	346	25	20
NP_012689.1	288	22	16
NP_012690.3	340	15	17
NP_012692.3	567	46	27
NP_012693.1	357	18	19
NP_012694.1	602	50	39
NP_012695.3	383	29	12
NP_012698.1	123	9	12
NP_012700.1	705	62	35
NP_012701.2	473	37	25
NP_012702.1	711	50	42
NP_012703.1	407	28	17
NP_012704.1	326	19	15
NP_012705.1	616	41	32
NP_012706.1	314	19	17
NP_012707.1	1286	105	79
NP_012708.1	203	15	7
NP_012709.1	715	69	40
NP_012710.1	623	36	35
NP_012711.1	484	39	23
NP_012712.1	1024	73	53
NP_012713.1	1290	114	95
NP_012714.1	271	31	14
NP_012715.3	253	14	10
NP_012716.1	267	25	3
NP_012717.1	1100	77	67
NP_012718.1	632	73	28
NP_012719.2	2474	196	119
NP_012721.1	1178	79	54
NP_012723.3	662	77	45
NP_012724.1	1043	80	59
NP_012725.1	200	16	11
NP_012726.2	403	45	17
NP_012727.1	462	28	20
NP_012728.1	338	31	18
NP_012729.1	125	15	5
NP_012730.1	534	40	35
NP_012731.1	175	16	6
NP_012732.1	399	38	25
NP_012733.1	853	81	47
NP_012734.1	750	86	76
NP_012735.1	184	7	12
NP_012736.1	588	100	34
NP_012737.1	466	33	27
NP_012738.1	306	21	12
NP_012739.1	2051	147	131
NP_012740.1	427	33	17
NP_012741.1	184	13	11
NP_012742.1	679	66	35
NP_012743.1	470	46	29
NP_012745.1	828	114	52
NP_012746.1	503	70	23
NP_012747.1	618	54	34
NP_012748.1	1008	80	50
NP_012749.1	427	30	14
NP_012750.1	928	136	50
NP_012751.1	138	8	9
NP_012753.2	724	84	28
NP_012754.1	137	7	6
NP_012755.1	398	24	23
NP_012756.1	919	78	56
NP_012757.1	341	25	50
NP_012758.1	325	40	29
NP_012760.1	402	44	19
NP_012761.1	433	37	18
NP_012762.1	145	18	8
NP_012763.1	211	15	10
NP_012765.3	952	75	69
NP_012766.1	82	7	10
NP_012767.1	628	42	25
NP_012768.1	244	24	19
NP_012770.1	247	15	8
NP_012771.1	337	23	15
NP_012772.1	302	22	15
NP_012773.1	405	27	12
NP_012774.1	640	40	48
NP_012776.1	692	78	39
NP_012777.1	467	26	26
NP_012778.1	212	10	11
NP_012779.1	463	37	13
NP_012780.1	219	17	9
NP_012781.1	198	19	16
NP_012782.1	548	49	29
NP_012783.1	528	51	32
NP_012784.1	131	9	7
NP_012785.2	111	7	5
NP_012787.1	726	51	39
NP_012788.2	772	63	40
NP_012789.2	463	35	18
NP_012790.1	430	35	29
NP_012792.1	246	19	15
NP_012793.2	1272	101	73
NP_012794.1	295	20	18
NP_012795.1	570	34	31
NP_012796.1	680	66	38
NP_012797.1	627	58	29
NP_012798.1	579	52	33
NP_012800.1	167	19	13
NP_012801.1	852	108	56
NP_012802.1	324	22	18
NP_012803.1	215	17	8
NP_012805.1	216	11	7
NP_012806.1	518	50	30
NP_012808.1	367	27	20
NP_012809.1	382	22	19
NP_012810.1	731	71	35
NP_012812.1	313	30	21
NP_012813.1	554	75	29
NP_012814.1	453	43	26
NP_012815.1	309	28	23
NP_012816.1	451	32	17
NP_012817.1	1132	148	76
NP_012818.1	717	51	34
NP_012819.1	514	33	28
NP_012821.2	1518	214	88
NP_012822.1	587	56	28
NP_012823.2	250	23	11
NP_012824.1	357	35	18
NP_012826.1	92	10	15
NP_012827.1	239	52	16
NP_012828.1	278	17	13
NP_012829.1	313	16	17
NP_012830.1	339	58	22
NP_012831.1	1104	118	54
NP_012832.1	310	19	18
NP_012833.1	443	39	21
NP_012834.1	549	52	32
NP_012835.1	571	44	33
NP_012836.1	224	17	11
NP_012837.1	127	9	7
NP_012838.1	334	25	19
NP_012839.1	116	5	3
NP_012841.1	434	29	11
NP_012842.1	412	24	16
NP_012843.1	392	32	22
NP_012844.1	656	87	44
NP_012845.1	735	64	39
NP_012846.1	392	25	28
NP_012848.1	450	32	20
NP_012849.1	527	49	31
NP_012850.1	881	77	51
NP_012851.1	766	79	42
NP_012852.1	256	26	14
NP_012853.1	169	14	7
NP_012854.1	180	15	8
NP_012855.1	959	138	92
NP_012856.1	153	11	6
NP_012858.2	206	20	10
NP_012859.1	969	128	46
NP_012860.1	167	10	6
NP_012861.1	630	92	49
NP_012862.1	113	9	3
NP_012863.1	359	20	20
NP_012864.1	441	27	39
NP_012865.1	122	13	9
NP_012866.1	1037	96	56
NP_012867.1	167	7	7
NP_012868.1	278	27	19
NP_012869.1	738	56	33
NP_012870.1	86	6	4
NP_012872.2	292	32	19
NP_012873.1	353	37	12
NP_012874.1	922	89	42
NP_012875.2	229	21	13
NP_012876.1	640	76	39
NP_012877.1	516	44	24
NP_012878.1	449	24	34
NP_012879.1	528	46	19
NP_012881.1	366	32	31
NP_012882.3	363	33	18
NP_012883.1	224	11	9
NP_012884.3	256	19	15
NP_012885.2	523	31	31
NP_012886.3	1170	154	83
NP_012887.1	118	13	7
NP_012889.3	499	39	29
NP_012890.1	758	65	35
NP_012891.4	236	8	15
NP_012892.1	1038	100	49
NP_012893.3	597	53	32
NP_012896.1	669	41	45
NP_012897.3	482	28	27
NP_012898.1	447	33	27
NP_012899.3	167	9	3
NP_012900.1	679	69	50
NP_012901.3	204	16	9
NP_012902.4	277	22	14
NP_012903.1	840	77	50
NP_012904.3	468	37	27
NP_012905.1	1082	130	69
NP_012906.3	316	22	12
NP_012907.3	329	31	19
NP_012908.1	683	45	42
NP_012909.3	174	18	10
NP_012910.1	979	94	56
NP_012911.3	1764	173	105
NP_012912.1	171	15	7
NP_012913.3	583	37	42
NP_012914.1	353	34	23
NP_012915.3	1483	139	78
NP_012916.1	236	17	17
NP_012917.3	418	34	30
NP_012918.1	268	26	9
NP_012919.3	97	14	6
NP_012920.1	138	7	7
NP_012921.3	594	51	26
NP_012922.1	401	39	25
NP_012923.3	131	13	3
NP_012924.2	232	14	10
NP_012925.3	202	13	11
NP_012926.1	704	55	40
NP_012927.3	568	35	29
NP_012928.1	448	33	18
NP_012929.4	377	30	24
NP_012930.2	525	55	49
NP_012931.4	264	27	13
NP_012932.1	184	18	10
NP_012933.4	625	44	26
NP_012934.1	900	58	56
NP_012935.3	771	102	40
NP_012936.1	353	35	18
NP_012938.3	329	47	62
NP_012939.1	234	18	13
NP_012940.3	568	34	21
NP_012941.1	540	53	30
NP_012942.3	551	45	30
NP_012943.1	725	50	31
NP_012944.3	615	91	44
NP_012945.1	164	10	9
NP_012946.3	915	113	40
NP_012947.1	322	30	13
NP_012948.3	530	43	25
NP_012949.1	742	62	47
NP_012950.3	282	15	12
NP_012951.1	305	20	21
NP_012952.3	765	71	34
NP_012953.2	1033	84	56
NP_012954.3	751	79	40
NP_012955.1	273	25	7
NP_012956.3	1683	155	70
NP_012959.1	269	24	21
NP_012961.3	204	15	7
NP_012962.3	643	52	45
NP_012963.3	295	23	13
NP_012964.2	386	16	20
NP_012965.3	602	46	29
NP_012967.1	250	22	15
NP_012968.4	365	57	28
NP_012969.1	271	15	14
NP_012970.3	443	33	28
NP_012971.2	183	32	20
NP_012972.3	283	39	19
NP_012974.1	417	23	18
NP_012975.3	133	8	7
NP_012976.1	889	93	54
NP_012977.3	418	28	21
NP_012978.1	304	22	22
NP_012979.3	404	31	26
NP_012980.1	4092	324	224
NP_012981.3	291	31	23
NP_012982.2	639	46	40
NP_012983.3	87	8	2
NP_012984.2	616	63	40
NP_012985.3	395	21	28
NP_012986.1	274	21	12
NP_012987.3	425	32	17
NP_012988.1	328	27	19
NP_012989.3	502	32	20
NP_012990.1	863	59	38
NP_012991.3	197	25	10
NP_012992.1	361	26	20
NP_012993.3	743	68	39
NP_012994.1	193	14	12
NP_012995.3	593	39	35
NP_012996.1	352	24	19
NP_012997.3	348	36	25
NP_012998.1	562	49	45
NP_013000.3	155	8	11
NP_013001.1	307	34	17
NP_013002.3	370	27	23
NP_013003.1	363	57	27
NP_013004.3	585	58	26
NP_013005.1	838	53	42
NP_013006.3	320	16	15
NP_013007.1	344	19	16
NP_013008.3	1157	98	63
NP_013009.1	133	10	5
NP_013010.3	611	49	32
NP_013011.1	195	18	11
NP_013012.3	1071	76	72
NP_013013.2	345	33	14
NP_013014.3	337	29	17
NP_013015.1	910	103	56
NP_013016.4	706	80	42
NP_013017.2	246	35	19
NP_013018.3	406	196	14
NP_013019.1	601	44	32
NP_013020.3	128	8	9
NP_013021.1	1875	169	98
NP_013022.1	1195	122	64
NP_013023.3	549	42	39
NP_013024.1	717	73	34
NP_013025.3	811	107	59
NP_013026.2	355	46	13
NP_013027.4	654	38	30
NP_013028.1	1169	283	194
NP_013029.3	1218	120	76
NP_013030.1	306	30	17
NP_013031.3	582	49	35
NP_013032.1	615	66	42
NP_013033.1	1205	112	117
NP_013034.1	1205	109	103
NP_013036.1	120	7	14
NP_013037.1	474	44	34
NP_013038.1	324	23	16
NP_013039.1	583	63	25
NP_013040.1	233	10	12
NP_013042.1	575	46	28
NP_013043.1	412	30	21
NP_013044.1	298	21	12
NP_013045.1	531	40	32
NP_013046.2	843	79	41
NP_013047.1	152	7	11
NP_013048.1	149	14	7
NP_013049.1	712	62	35
NP_013050.1	143	16	8
NP_013051.1	179	13	4
NP_013052.1	1661	142	81
NP_013054.1	249	8	15
NP_013055.1	256	12	14
NP_013057.1	669	69	43
NP_013058.1	167	13	8
NP_013059.1	266	17	18
NP_013060.1	3144	295	163
NP_013061.1	381	25	35
NP_013062.1	247	25	19
NP_013064.1	503	44	37
NP_013065.1	632	63	38
NP_013066.1	837	71	46
NP_013067.1	230	16	21
NP_013068.1	825	67	49
NP_013069.1	1017	77	68
NP_013071.1	749	59	44
NP_013072.1	586	35	33
NP_013073.1	250	28	12
NP_013074.1	908	51	40
NP_013075.1	124	8	13
NP_013076.1	639	39	45
NP_013077.1	279	27	7
NP_013078.1	385	25	13
NP_013079.1	1466	173	88
NP_013081.1	737	68	50
NP_013082.1	98	6	4
NP_013083.1	557	28	25
NP_013086.1	1559	146	81
NP_013087.1	108	7	4
NP_013088.1	879	103	31
NP_013089.1	573	41	30
NP_013090.1	489	43	30
NP_013091.1	427	58	28
NP_013092.1	69	2	3
NP_013093.1	752	52	34
NP_013094.1	665	57	40
NP_013095.1	426	48	20
NP_013096.1	868	76	36
NP_013097.1	616	47	27
NP_013098.1	946	69	49
NP_013099.1	436	41	26
NP_013100.1	757	59	43
NP_013101.1	862	79	51
NP_013102.1	663	57	33
NP_013103.1	291	28	11
NP_013104.1	523	38	39
NP_013105.1	461	35	23
NP_013106.1	712	76	45
NP_013107.1	336	20	24
NP_013108.1	168	12	13
NP_013109.1	199	9	6
NP_013110.1	160	11	2
NP_013111.1	191	10	6
NP_013112.2	99	3	5
NP_013113.1	141	8	12
NP_013114.1	904	92	54
NP_013115.1	505	31	23
NP_013116.1	204	13	7
NP_013117.1	337	25	21
NP_013118.1	299	28	23
NP_013119.1	397	37	19
NP_013120.1	538	36	19
NP_013121.1	179	16	8
NP_013122.1	250	14	12
NP_013123.1	543	71	36
NP_013124.1	1872	162	113
NP_013125.1	240	21	12
NP_013126.1	340	34	16
NP_013127.2	418	29	27
NP_013128.1	591	40	25
NP_013129.1	204	6	10
NP_013130.1	263	27	12
NP_013131.1	186	15	9
NP_013132.1	1169	108	69
NP_013133.1	502	32	30
NP_013134.1	473	34	26
NP_013135.1	695	73	47
NP_013136.1	1155	113	84
NP_013137.1	203	14	11
NP_013138.1	124	8	13
NP_013139.1	83	3	3
NP_013140.1	1056	68	63
NP_013141.1	224	34	22
NP_013143.1	161	32	20
NP_013144.1	103	4	4
NP_013145.1	563	30	44
NP_013146.1	888	89	56
NP_013147.1	270	22	13
NP_013148.1	686	55	39
NP_013149.1	252	10	15
NP_013150.1	428	44	25
NP_013151.1	161	11	7
NP_013152.1	217	15	8
NP_013153.1	250	14	20
NP_013154.1	108	9	5
NP_013155.2	724	61	41
NP_013156.1	602	58	23
NP_013157.1	365	25	18
NP_013158.1	849	81	50
NP_013159.1	469	29	26
NP_013160.1	269	22	12
NP_013161.1	595	38	30
NP_013162.1	121	7	13
NP_013164.1	365	31	19
NP_013165.1	273	18	11
NP_013166.1	181	11	5
NP_013167.1	184	14	13
NP_013168.1	965	71	54
NP_013169.1	151	4	11
NP_013170.1	761	55	45
NP_013171.1	356	21	21
NP_013172.1	1082	92	69
NP_013173.1	693	80	47
NP_013174.1	200	25	10
NP_013175.1	166	10	16
NP_013176.1	221	12	5
NP_013178.1	583	39	29
NP_013179.1	244	21	13
NP_013180.1	284	25	20
NP_013181.1	444	33	27
NP_013182.1	574	51	27
NP_013183.1	392	31	28
NP_013184.1	667	57	39
NP_013185.1	1220	159	90
NP_013186.1	438	35	27
NP_013187.1	1418	131	65
NP_013188.1	2958	281	185
NP_013189.1	614	66	27
NP_013190.1	592	51	35
NP_013191.1	459	32	26
NP_013192.1	293	23	23
NP_013193.1	893	81	51
NP_013194.2	253	22	16
NP_013195.1	502	66	38
NP_013196.1	812	66	46
NP_013197.1	1147	117	63
NP_013198.1	344	32	12
NP_013199.1	648	73	38
NP_013200.1	394	28	27
NP_013201.1	347	19	22
NP_013203.1	265	21	10
NP_013204.1	650	54	33
NP_013205.1	131	8	4
NP_013206.1	377	21	18
NP_013207.1	4910	400	263
NP_013208.1	404	33	23
NP_013209.1	485	35	27
NP_013210.1	176	16	12
NP_013211.1	133	14	26
NP_013214.1	435	20	30
NP_013215.1	764	71	40
NP_013216.1	859	80	54
NP_013217.1	476	46	21
NP_013218.1	687	37	28
NP_013219.1	227	16	9
NP_013220.1	213	13	10
NP_013221.1	569	84	62
NP_013222.1	508	57	52
NP_013226.1	136	16	5
NP_013227.1	251	16	8
NP_013228.1	853	56	50
NP_013229.1	269	12	17
NP_013230.1	943	79	59
NP_013231.1	422	34	23
NP_013232.1	770	73	49
NP_013233.1	290	28	15
NP_013234.1	582	61	24
NP_013235.1	563	27	42
NP_013236.1	748	76	60
NP_013237.1	285	32	18
NP_013238.1	367	32	25
NP_013239.1	985	86	52
NP_013240.1	643	82	47
NP_013242.1	363	33	16
NP_013243.1	476	40	24
NP_013244.1	685	51	31
NP_013245.1	779	86	37
NP_013246.1	201	8	8
NP_013247.1	300	20	14
NP_013248.1	101	6	6
NP_013249.1	918	57	53
NP_013250.1	730	88	41
NP_013251.1	273	19	19
NP_013252.1	340	24	9
NP_013253.1	576	52	37
NP_013254.1	683	41	42
NP_013255.1	110	10	12
NP_013256.1	362	37	25
NP_013258.1	362	37	25
NP_013259.1	362	37	25
NP_013261.1	362	37	25
NP_013263.1	118	14	10
NP_013264.1	462	41	33
NP_013265.1	168	20	9
NP_013266.1	254	12	15
NP_013267.1	871	79	51
NP_013268.1	152	8	11
NP_013269.1	230	15	15
NP_013271.1	156	9	10
NP_013273.1	300	22	14
NP_013274.1	608	34	38
NP_013275.1	412	22	31
NP_013276.1	483	36	22
NP_013277.1	811	116	43
NP_013278.1	628	60	28
NP_013279.1	219	19	15
NP_013280.1	201	14	12
NP_013281.1	382	21	25
NP_013282.1	330	25	19
NP_013283.1	803	66	38
NP_013284.1	489	64	23
NP_013286.1	88	10	8
NP_013287.1	252	19	11
NP_013288.1	1026	142	72
NP_013289.1	695	66	37
NP_013290.1	1198	109	66
NP_013291.1	491	58	32
NP_013292.1	386	40	21
NP_013293.1	265	13	13
NP_013294.1	175	18	17
NP_013295.1	254	52	52
NP_013296.1	455	19	26
NP_013297.1	576	54	28
NP_013298.1	504	37	14
NP_013300.2	276	30	15
NP_013301.1	114	4	8
NP_013302.1	260	27	13
NP_013304.1	436	25	30
NP_013305.1	111	7	12
NP_013306.2	317	18	22
NP_013307.1	613	36	31
NP_013308.1	833	58	39
NP_013309.1	297	26	18
NP_013310.1	311	19	20
NP_013311.1	460	29	23
NP_013312.2	226	15	8
NP_013313.1	473	53	26
NP_013314.1	422	34	28
NP_013315.1	686	62	37
NP_013316.1	360	24	15
NP_013317.1	371	13	19
NP_013319.1	150	11	10
NP_013320.1	728	100	69
NP_013321.1	322	38	14
NP_013322.1	220	24	6
NP_013323.1	817	66	51
NP_013324.1	1085	124	53
NP_013325.1	369	29	15
NP_013326.1	407	41	26
NP_013327.1	395	26	21
NP_013328.1	493	24	18
NP_013329.1	814	95	53
NP_013330.1	191	10	12
NP_013332.1	453	30	21
NP_013334.1	699	55	33
NP_013335.1	656	37	44
NP_013338.1	598	60	40
NP_013339.1	478	47	34
NP_013340.1	328	17	30
NP_013341.1	875	66	44
NP_013342.1	782	63	52
NP_013343.1	321	25	16
NP_013344.1	272	15	10
NP_013345.1	387	22	33
NP_013346.1	142	14	4
NP_013347.1	359	28	20
NP_013348.1	1556	143	58
NP_013349.1	610	60	38
NP_013350.1	1044	60	63
NP_013351.1	234	9	9
NP_013352.1	197	11	9
NP_013354.1	569	37	40
NP_013355.1	189	18	19
NP_013357.1	1502	196	96
NP_013358.1	321	46	16
NP_013359.1	705	35	34
NP_013360.1	572	38	35
NP_013361.1	687	78	38
NP_013362.1	108	9	5
NP_013363.1	215	20	14
NP_013364.1	64	4	0
NP_013365.1	827	71	47
NP_013366.1	67	4	6
NP_013367.1	342	39	14
NP_013368.1	701	66	33
NP_013369.1	570	43	36
NP_013370.1	214	22	8
NP_013372.1	350	18	16
NP_013373.1	274	20	13
NP_013374.1	1176	109	60
NP_013375.1	648	80	45
NP_013376.1	775	79	48
NP_013377.1	110	7	4
NP_013378.1	594	33	28
NP_013379.1	779	58	41
NP_013380.1	1341	159	87
NP_013383.1	155	10	5
NP_013385.1	314	27	14
NP_013386.1	280	21	10
NP_013387.1	261	15	11
NP_013388.1	562	94	81
NP_013389.1	355	27	22
NP_013390.1	63	3	4
NP_013391.1	474	41	33
NP_013392.1	645	33	32
NP_013393.1	277	24	12
NP_013394.1	381	30	28
NP_013395.1	193	8	11
NP_013396.1	219	6	13
NP_013398.1	124	7	8
NP_013400.1	129	16	3
NP_013401.1	231	23	14
NP_013402.1	660	55	33
NP_013403.1	448	32	22
NP_013404.1	244	21	15
NP_013406.1	444	29	24
NP_013407.1	778	37	47
NP_013408.1	1900	177	123
NP_013409.1	188	15	5
NP_013410.1	301	12	24
NP_013411.1	312	22	20
NP_013412.1	911	83	48
NP_013413.1	1589	213	107
NP_013415.1	398	50	14
NP_013416.2	253	23	12
NP_013417.3	530	62	34
NP_013418.2	520	41	16
NP_013419.1	153	16	7
NP_013420.2	322	23	12
NP_013422.2	884	69	49
NP_013423.1	788	72	50
NP_013424.1	1454	141	64
NP_013425.1	426	27	25
NP_013427.1	259	22	15
NP_013428.1	523	45	45
NP_013429.1	78	4	7
NP_013430.1	240	10	11
NP_013431.1	86	7	6
NP_013432.1	401	33	15
NP_013433.2	264	29	18
NP_013434.1	671	61	49
NP_013436.1	376	116	36
NP_013437.1	108	10	2
NP_013439.1	720	99	60
NP_013440.1	899	95	27
NP_013441.1	817	126	52
NP_013444.1	312	22	14
NP_013445.1	477	46	20
NP_013446.1	1876	114	102
NP_013447.1	555	51	22
NP_013448.1	127	12	3
NP_013449.1	509	39	27
NP_013450.1	101	11	6
NP_013451.1	861	66	44
NP_013452.1	298	15	20
NP_013454.1	216	16	20
NP_013455.1	291	26	14
NP_013456.1	807	75	48
NP_013457.1	603	90	43
NP_013458.1	335	25	21
NP_013459.1	395	22	26
NP_013460.1	197	25	17
NP_013461.1	889	65	52
NP_013463.1	482	29	29
NP_013464.3	439	43	19
NP_013465.1	578	35	27
NP_013466.1	717	56	40
NP_013467.3	218	19	9
NP_013468.3	109	8	5
NP_013471.1	130	8	5
NP_013472.3	598	31	31
NP_013473.1	657	44	42
NP_013474.3	178	12	11
NP_013475.1	1356	172	68
NP_013476.3	345	30	23
NP_013477.1	901	104	53
NP_013479.3	343	46	20
NP_013480.1	242	18	10
NP_013481.3	348	24	21
NP_013482.1	480	36	30
NP_013484.3	408	27	24
NP_013485.1	733	70	48
NP_013486.3	894	59	46
NP_013487.1	1114	88	52
NP_013488.3	1349	100	70
NP_013489.1	132	5	8
NP_013490.3	880	81	40
NP_013491.1	432	35	27
NP_013492.3	56	4	1
NP_013493.2	1027	82	58
NP_013494.3	112	6	13
NP_013495.1	238	84	17
NP_013496.3	518	50	23
NP_013497.1	279	23	16
NP_013498.3	482	74	27
NP_013499.1	78	5	4
NP_013500.3	691	56	46
NP_013501.1	780	69	41
NP_013502.3	1287	77	71
NP_013503.1	686	59	29
NP_013505.4	668	51	28
NP_013507.1	683	88	53
NP_013508.3	285	25	12
NP_013509.1	367	17	18
NP_013510.3	113	4	4
NP_013511.4	228	24	23
NP_013512.1	122	8	6
NP_013513.3	939	90	63
NP_013514.1	1146	101	58
NP_013515.3	241	21	13
NP_013516.1	274	20	14
NP_013517.1	675	86	77
NP_013518.3	263	31	11
NP_013519.1	112	12	7
NP_013521.3	566	60	32
NP_013522.1	393	37	22
NP_013523.3	1435	108	92
NP_013524.1	364	22	16
NP_013525.3	156	17	4
NP_013526.1	1932	197	103
NP_013527.3	417	22	24
NP_013528.1	708	54	39
NP_013529.3	1307	127	73
NP_013530.1	326	23	14
NP_013531.3	670	63	35
NP_013533.1	651	61	36
NP_013534.3	2231	210	110
NP_013535.1	453	55	21
NP_013536.3	523	40	35
NP_013537.1	553	42	23
NP_013539.4	205	9	7
NP_013540.1	1274	167	87
NP_013541.3	133	14	8
NP_013542.1	424	29	20
NP_013543.3	89	6	7
NP_013544.1	319	28	18
NP_013545.3	709	55	37
NP_013546.1	255	16	17
NP_013547.3	978	92	47
NP_013548.1	448	52	38
NP_013550.4	188	13	11
NP_013551.1	433	33	23
NP_013552.3	345	24	22
NP_013553.1	176	7	11
NP_013554.3	392	30	18
NP_013555.1	1045	98	63
NP_013556.3	886	95	60
NP_013557.1	698	72	53
NP_013558.3	395	45	18
NP_013559.1	2628	210	137
NP_013560.3	304	21	11
NP_013561.1	204	22	14
NP_013562.3	319	39	18
NP_013564.1	394	39	15
NP_013565.3	376	17	16
NP_013566.1	120	8	13
NP_013567.3	202	17	12
NP_013569.1	216	18	16
NP_013571.3	1382	117	115
NP_013572.3	1796	147	136
NP_013573.1	1374	125	111
NP_013574.1	379	29	11
NP_013575.1	365	22	17
NP_013576.1	563	36	37
NP_013577.1	70	3	10
NP_013578.1	513	60	27
NP_013579.1	581	54	31
NP_013580.1	491	35	31
NP_013581.1	312	22	16
NP_013582.1	445	28	24
NP_013583.1	587	35	39
NP_013585.1	310	32	11
NP_013586.1	513	36	31
NP_013587.1	357	50	25
NP_013588.1	505	39	19
NP_013589.1	1134	134	60
NP_013591.1	542	48	29
NP_013592.1	535	43	22
NP_013593.1	510	42	43
NP_013594.1	248	33	16
NP_013595.1	296	24	31
NP_013596.1	920	94	64
NP_013597.1	307	28	13
NP_013598.1	942	130	66
NP_013599.1	105	4	3
NP_013600.2	334	24	14
NP_013601.1	226	16	10
NP_013602.1	273	14	11
NP_013603.1	1127	103	50
NP_013604.1	1655	177	98
NP_013605.1	468	41	21
NP_013607.1	117	8	8
NP_013608.1	1098	121	58
NP_013610.1	880	81	45
NP_013611.1	167	9	11
NP_013612.1	451	30	18
NP_013613.1	525	46	22
NP_013614.1	210	17	18
NP_013616.1	163	13	8
NP_013617.1	899	74	39
NP_013618.1	250	23	19
NP_013619.1	1202	110	44
NP_013622.1	668	53	43
NP_013623.1	312	15	20
NP_013624.1	526	42	35
NP_013625.1	447	28	25
NP_013627.1	418	34	26
NP_013628.1	649	45	32
NP_013629.1	59	3	2
NP_013630.1	1251	144	76
NP_013631.1	423	21	21
NP_013632.1	201	12	7
NP_013633.1	182	11	10
NP_013634.1	159	19	9
NP_013635.1	944	95	68
NP_013636.1	1054	100	63
NP_013637.1	411	22	17
NP_013638.1	176	9	7
NP_013639.1	1545	150	89
NP_013640.1	607	49	43
NP_013641.1	584	51	35
NP_013642.1	552	42	27
NP_013643.1	464	26	20
NP_013644.1	352	18	22
NP_013645.1	369	32	25
NP_013646.1	914	57	57
NP_013647.1	245	23	15
NP_013648.1	255	16	16
NP_013649.1	392	37	18
NP_013650.1	859	78	28
NP_013651.1	376	28	22
NP_013652.1	1679	203	119
NP_013653.1	104	13	4
NP_013655.1	604	41	38
NP_013656.1	524	42	35
NP_013657.1	178	12	5
NP_013658.1	591	36	30
NP_013659.1	212	20	19
NP_013660.1	302	26	22
NP_013661.1	435	37	23
NP_013662.1	311	15	11
NP_013663.1	1361	125	82
NP_013664.1	403	23	18
NP_013666.1	352	34	20
NP_013667.1	629	34	49
NP_013668.1	1755	177	134
NP_013669.1	507	50	31
NP_013670.1	670	56	33
NP_013671.1	280	34	19
NP_013672.1	1755	178	135
NP_013673.1	440	53	40
NP_013674.1	442	38	26
NP_013675.1	340	42	21
NP_013676.2	181	18	8
NP_013677.1	810	68	34
NP_013679.1	834	76	33
NP_013680.2	471	34	38
NP_013681.1	655	62	42
NP_013682.1	159	6	8
NP_013683.1	838	68	44
NP_013684.1	196	8	13
NP_013685.1	385	64	27
NP_013686.1	146	4	10
NP_013687.1	286	19	19
